long,lat,npp_mean,npp_flag
-163.0411376953,55.8339042664,451.631580456037,0
-163.0405578613,55.7710914612,462.442464209945,0
-163.0682678223,55.9035072327,509.015012285467,0
-163.0903930664,55.9740333557,478.605442934867,0
-163.0903930664,55.9725608826,478.605442934867,0
-163.0906524658,55.9664268494,480.361256028206,0
-163.0901489258,55.7499923706,459.791177830552,0
-163.0901641846,55.7494316101,459.791177830552,0
-163.0904998779,55.7439537048,459.791177830552,0
-163.0905914307,55.7432060242,459.791177830552,0
-163.1138916016,55.7243995667,459.791177830552,0
-163.1139221191,55.7268257141,459.791177830552,0
-163.1128692627,55.961566925,480.361256028206,0
-163.1135253906,55.9184455872,509.015012285467,0
-163.1128692627,55.9208526611,509.015012285467,0
-163.1103057861,55.9821586609,478.605442934867,0
-163.1099090576,55.9812469482,478.605442934867,0
-163.1091461182,55.9792404175,478.605442934867,0
-163.1329803467,55.8334846497,425.764784038193,0
-163.1326599121,55.8312149048,425.764784038193,0
-163.1325531006,55.8304176331,425.764784038193,0
-163.132522583,55.8296508789,425.764784038193,0
-163.1541137695,55.8965682983,446.19070698789,0
-163.1541137695,55.8981513977,446.19070698789,0
-163.1007385254,55.9869995117,478.605442934867,0
-163.1321868896,55.9489326477,474.342754770403,0
-163.1323394775,55.8803482056,426.011214140168,0
-163.1321411133,55.8731155396,426.011214140168,0
-163.1311340332,55.8115348816,425.764784038193,0
-163.1304016113,55.7435340881,459.791177830552,0
-163.1947937012,55.8217849731,425.764784038193,0
-163.19480896,55.8220176697,425.764784038193,0
-163.1948242188,55.8222846985,425.764784038193,0
-163.1949005127,55.8250846863,425.764784038193,0
-163.1949310303,55.8256492615,425.764784038193,0
-163.1949310303,55.8258514404,425.764784038193,0
-163.2150726318,55.9342803955,422.526338622385,0
-163.2151489258,55.9296340942,422.526338622385,0
-163.2151489258,55.9293479919,418.391489341471,0
-163.2151489258,55.9280548096,418.391489341471,0
-163.2150115967,55.9248809814,418.391489341471,0
-163.2150115967,55.9241333008,418.391489341471,0
-163.1772766113,55.8857498169,419.308879744846,0
-163.1776123047,55.8935852051,446.19070698789,0
-163.1921539307,55.9498786926,474.342754770403,0
-163.21534729,55.9225502014,418.391489341471,0
-163.2155761719,55.923084259,418.391489341471,0
-163.2154388428,55.9231987,418.391489341471,0
-163.2308807373,55.9751853943,434.036399331353,0
-163.2306060791,55.9720802307,434.036399331353,0
-163.2306060791,55.9711990356,422.526338622385,0
-163.230682373,55.9706802368,422.526338622385,0
-163.2307891846,55.9696655273,422.526338622385,0
-163.2308807373,55.9692115784,422.526338622385,0
-163.2309417725,55.9689216614,422.526338622385,0
-163.231048584,55.966835022,422.526338622385,0
-163.2309265137,55.9656982422,422.526338622385,0
-163.2303466797,55.7592163086,474.31996170432,0
-163.2301940918,55.7552490234,474.31996170432,0
-163.2301635742,55.7549667358,474.31996170432,0
-163.2301330566,55.7547492981,474.31996170432,0
-163.2300262451,55.7539482117,474.31996170432,0
-163.2299957275,55.7537651062,474.31996170432,0
-163.229888916,55.753200531,474.31996170432,0
-163.2298736572,55.7529983521,474.31996170432,0
-163.2298126221,55.7526664734,474.31996170432,0
-163.2297821045,55.7525177002,474.31996170432,0
-163.2297821045,55.7522506714,474.31996170432,0
-163.2296600342,55.7494163513,474.31996170432,0
-163.2490692139,55.8795166016,454.120706378915,0
-163.2490692139,55.8799667358,454.120706378915,0
-163.2490539551,55.8802185059,454.120706378915,0
-163.2490844727,55.8815498352,454.120706378915,0
-163.2490844727,55.8817176819,454.120706378915,0
-163.249130249,55.8843345642,454.120706378915,0
-163.2704162598,55.8952178955,416.943685733131,0
-163.270401001,55.8918151855,416.943685733131,0
-163.2704620361,55.8899650574,416.943685733131,0
-163.2705078125,55.8892326355,416.943685733131,0
-163.2705383301,55.8890342712,416.943685733131,0
-163.2705535889,55.8887825012,416.943685733131,0
-163.2705993652,55.8883171082,416.943685733131,0
-163.2702331543,55.8819999695,454.120706378915,0
-163.2702636719,55.8817481995,454.120706378915,0
-163.2702636719,55.8815002441,454.120706378915,0
-163.2702331543,55.8805160522,454.120706378915,0
-163.2702331543,55.8803329468,454.120706378915,0
-163.2659301758,55.7310829163,508.18583473673,0
-163.2653808594,55.793132782,482.902076982787,0
-163.2653503418,55.8676490784,454.120706378915,0
-163.2691345215,55.8759498596,454.120706378915,0
-163.2667999268,55.9330329895,422.526338622385,0
-163.266784668,55.933681488,422.526338622385,0
-163.2667694092,55.9337654114,422.526338622385,0
-163.2666015625,55.9340133667,422.526338622385,0
-163.2665405273,55.9341316223,422.526338622385,0
-163.2666625977,55.9347190857,422.526338622385,0
-163.2666625977,55.9348983765,422.526338622385,0
-163.2666473389,55.934967041,422.526338622385,0
-163.2664642334,55.9355316162,422.526338622385,0
-163.2664337158,55.9360122681,422.526338622385,0
-163.266418457,55.936252594,422.526338622385,0
-163.1411743164,55.992565155,478.605442934867,0
-163.1396179199,55.9927330017,478.605442934867,0
-163.1349945068,55.9932136536,478.605442934867,0
-163.1334991455,55.9933662415,478.605442934867,0
-163.131942749,55.9935455322,478.605442934867,0
-163.1242370605,55.9944114685,478.605442934867,0
-163.0099487305,55.8581008911,472.327335559586,0
-163.0100708008,55.8534164429,472.327335559586,0
-163.0102539062,55.8499679565,472.327335559586,0
-163.0101318359,55.8493003845,472.327335559586,0
-163.0099945068,55.8484992981,472.327335559586,0
-163.0098571777,55.8472824097,472.327335559586,0
-163.0097961426,55.8464508057,472.327335559586,0
-162.9882659912,55.84923172,420.071963767417,0
-162.9882965088,55.8539009094,420.071963767417,0
-162.9883270264,55.8547172546,420.071963767417,0
-162.98828125,55.8570823669,420.071963767417,0
-162.98828125,55.8572845459,420.071963767417,0
-162.9882659912,55.8576316833,420.071963767417,0
-162.98828125,55.8586502075,420.071963767417,0
-162.9882965088,55.8588485718,420.071963767417,0
-163.0079345703,55.7980995178,471.450059169568,0
-162.9465026855,55.9512519836,443.738070550912,0
-162.9464111328,55.9497451782,443.738070550912,0
-162.9463806152,55.9482002258,443.738070550912,0
-162.9299163818,55.7408828735,562.249036147059,0
-162.9294433594,55.7409820557,562.249036147059,0
-162.9264831543,55.7462005615,562.249036147059,0
-162.9265441895,55.7464332581,562.249036147059,0
-162.9269104004,55.7480316162,562.249036147059,0
-162.9269256592,55.7483482361,562.249036147059,0
-162.9269104004,55.7486000061,562.249036147059,0
-162.9268798828,55.7488670349,562.249036147059,0
-162.9268493652,55.7491149902,562.249036147059,0
-162.9268341064,55.749382019,562.249036147059,0
-162.9268188477,55.7498664856,562.249036147059,0
-162.9268341064,55.7501831055,562.249036147059,0
-162.926864624,55.7504653931,562.249036147059,0
-162.9270019531,55.7514648438,562.249036147059,0
-162.9270629883,55.7519989014,562.249036147059,0
-162.9270935059,55.7522315979,562.249036147059,0
-162.9266052246,55.9800338745,442.240788071628,0
-162.9266357422,55.9807853699,442.240788071628,0
-162.9508666992,55.9981460571,442.240788071628,0
-162.9253234863,55.7988166809,514.333551286,0
-162.9046936035,55.7574157715,572.938703812179,0
-162.8889007568,55.9814987183,442.240788071628,0
-162.8890686035,55.9791870117,442.240788071628,0
-162.8890686035,55.9768791199,442.240788071628,0
-162.8890991211,55.9756317139,442.240788071628,0
-162.8891143799,55.9753990173,442.240788071628,0
-162.8891448975,55.974811554,442.240788071628,0
-162.888885498,55.7627182007,572.938703812179,0
-162.8889465332,55.7580337524,572.938703812179,0
-162.888961792,55.7572669983,572.938703812179,0
-162.8889465332,55.7570343018,572.938703812179,0
-162.8889312744,55.7559814453,572.938703812179,0
-162.8890075684,55.7549819946,572.938703812179,0
-162.8890991211,55.7541656494,572.938703812179,0
-162.8891143799,55.7539329529,572.938703812179,0
-162.889175415,55.753200531,572.938703812179,0
-162.8699493408,55.9389457703,428.530720784376,0
-162.8701324463,55.9430122375,428.530720784376,0
-162.8701629639,55.9440803528,428.530720784376,0
-162.8896331787,55.8012008667,514.333551286,0
-162.8928222656,55.8697013855,441.057106847164,0
-162.8341827393,55.9626350403,428.530720784376,0
-162.8340148926,55.9595985413,428.530720784376,0
-162.8339385986,55.9580802917,428.530720784376,0
-162.8338928223,55.9573326111,428.530720784376,0
-162.8338470459,55.955078125,428.530720784376,0
-162.8338165283,55.954334259,428.530720784376,0
-162.8338165283,55.9540786743,428.530720784376,0
-162.8338012695,55.9535484314,428.530720784376,0
-162.8151855469,55.8713493347,433.085648687761,0
-162.8152008057,55.872051239,433.085648687761,0
-162.815246582,55.8727836609,433.085648687761,0
-162.7969055176,55.9172172546,442.569484388146,0
-162.7969055176,55.9159011841,442.569484388146,0
-162.796875,55.9151649475,442.569484388146,0
-162.7968292236,55.9146842957,442.569484388146,0
-162.7967834473,55.913684845,442.569484388146,0
-162.796875,55.9129333496,442.569484388146,0
-162.8302459717,55.8700828552,433.085648687761,0
-162.8174743652,55.873500824,433.085648687761,0
-162.7232208252,55.9313011169,483.585576205715,0
-162.7244873047,55.9444656372,483.585576205715,0
-162.6891784668,55.9437866211,465.224451279245,0
-162.879989624,55.8206329346,496.509739529548,0
-162.8799743652,55.8203849792,496.509739529548,0
-162.8799133301,55.8195648193,496.509739529548,0
-162.8797912598,55.8165016174,496.509739529548,0
-162.8797454834,55.8149337769,496.509739529548,0
-162.9173431396,55.9940795898,442.240788071628,0
-162.9172668457,55.9932136536,442.240788071628,0
-162.9172515869,55.9918785095,442.240788071628,0
-162.9172058105,55.9913330078,442.240788071628,0
-162.9172515869,55.986946106,442.240788071628,0
-162.9348602295,55.8855514526,441.057106847164,0
-162.8781280518,55.8335990906,496.509739529548,0
-162.8973999023,55.918800354,444.912700390019,0
-162.9188079834,55.8699493408,441.057106847164,0
-163.0301971436,55.9366989136,464.495684705095,0
-163.0302429199,55.9364547729,464.495684705095,0
-163.0303192139,55.9346809387,464.495684705095,0
-163.0302886963,55.9331665039,464.495684705095,0
-163.0674591064,55.8786315918,472.327335559586,0
-163.0674743652,55.8780822754,472.327335559586,0
-163.0674743652,55.877532959,472.327335559586,0
-163.0244598389,55.858165741,472.327335559586,0
-163.1458587646,55.8303184509,425.764784038193,0
-163.1764831543,55.7932510376,470.626181822057,0
-163.1764831543,55.7950325012,470.626181822057,0
-163.1764678955,55.7962684631,470.626181822057,0
-163.1692199707,55.9165000916,446.19070698789,0
-163.1698455811,55.844783783,425.764784038193,0
-163.2199401855,55.7783317566,470.626181822057,0
-163.2200317383,55.7777824402,470.626181822057,0
-163.2203521729,55.7683677673,470.626181822057,0
-163.2202606201,55.7667655945,470.626181822057,0
-163.220199585,55.7659683228,470.626181822057,0
-163.2200622559,55.7638511658,470.626181822057,0
-163.241317749,55.8740844727,419.308879744846,0
-163.2412719727,55.874382019,419.308879744846,0
-163.2412567139,55.8746490479,419.308879744846,0
-172.9763336182,56.9525680542,431.111757216023,0
-172.9043426514,56.6573982239,458.83986775479,0
-172.9271850586,56.6980514526,529.342642529478,0
-172.9034423828,56.737613678,522.750935327439,0
-172.7418518066,56.6360664368,509.371740155258,0
-172.7431488037,56.7054672241,372.955479468593,0
-172.7590637207,56.7558326721,423.107312771479,0
-172.7610626221,56.6167869568,462.164348324492,0
-172.7609558105,56.6167182922,462.164348324492,0
-172.760925293,56.6166801453,462.164348324492,0
-172.7608184814,56.6159324646,462.164348324492,0
-172.8251190186,56.5980148315,462.164348324492,0
-172.8076171875,56.7350654602,467.829821916502,0
-172.8077087402,56.7354545593,467.829821916502,0
-172.8077392578,56.735534668,467.829821916502,0
-172.807800293,56.7356338501,467.829821916502,0
-172.8078155518,56.735786438,467.829821916502,0
-172.8078155518,56.7358818054,467.829821916502,0
-172.807800293,56.7361183167,467.829821916502,0
-172.8077850342,56.7363853455,467.829821916502,0
-172.8076477051,56.7369194031,467.829821916502,0
-172.7856292725,56.7747650146,499.45450184894,0
-172.7851257324,56.7728652954,499.45450184894,0
-172.7851257324,56.7725868225,499.45450184894,0
-172.944519043,56.7010345459,529.342642529478,0
-172.922454834,56.6727333069,458.83986775479,0
-172.8578338623,56.627746582,440.75348571467,0
-172.8577270508,56.7502326965,467.829821916502,0
-172.8585357666,56.7507667542,467.829821916502,0
-173.0300598145,56.7804794312,453.38494012966,0
-173.0485076904,56.7082138062,551.817252405759,0
-173.0481414795,56.7318344116,426.195983737169,0
-172.9651184082,56.7163314819,545.035803619003,0
-172.9846343994,56.7975349426,498.811808299432,0
-172.9847259521,56.7975997925,498.811808299432,0
-172.9848022461,56.797668457,498.811808299432,0
-172.9849090576,56.7978134155,498.811808299432,0
-173.0097045898,56.6869850159,545.035803619003,0
-173.0095977783,56.7503662109,426.195983737169,0
-173.0109100342,56.7565193176,426.195983737169,0
-173.0299530029,56.7813987732,453.38494012966,0
-173.0845184326,56.9266014099,425.302671629134,0
-173.0984039307,56.7217216492,495.075196882581,0
-173.0984802246,56.6985321045,551.817252405759,0
-173.055847168,56.7906990051,444.197852270338,0
-173.0637664795,56.6699867249,512.40772835304,0
-173.064163208,56.6693992615,512.40772835304,0
-173.0643310547,56.6692123413,512.40772835304,0
-173.0643768311,56.6691207886,512.40772835304,0
-173.0644226074,56.6689987183,512.40772835304,0
-173.0792541504,56.8787994385,447.577535982397,0
-173.1324462891,56.7752342224,462.784540240651,0
-173.1504669189,56.762386322,495.075196882581,0
-173.1502380371,56.7810783386,462.784540240651,0
-173.1219329834,56.6782989502,457.472088124109,0
-173.1181030273,56.8089485168,409.985934686812,0
-173.1180725098,56.8092346191,409.985934686812,0
-173.117980957,56.8097991943,409.985934686812,0
-173.1175537109,56.8110542297,409.985934686812,0
-173.1175537109,56.8112678528,409.985934686812,0
-173.1171264648,56.8121986389,409.985934686812,0
-172.6590118408,56.5786781311,506.100200734138,0
-173.043258667,56.6595649719,512.40772835304,0
-173.1831970215,56.8408317566,513.608153255629,0
-173.2482757568,56.9998321533,393.702708933325,0
-173.2990570068,57.0012550354,419.689080048743,0
-173.2982788086,57.0013198853,419.689080048743,0
-173.2959747314,57.0012817383,419.689080048743,0
-173.2029266357,56.9986534119,393.702708933325,0
-173.2008666992,56.9977340698,393.702708933325,0
-173.2007141113,56.9976119995,393.702708933325,0
-173.2002716064,56.9972114563,393.702708933325,0
-173.199798584,56.9968147278,393.702708933325,0
-173.1995849609,56.9966545105,393.702708933325,0
-173.1993255615,56.9962997437,393.702708933325,0
-173.1992492676,56.9962539673,393.702708933325,0
-173.1991882324,56.9962005615,393.702708933325,0
-173.1990203857,56.9961204529,393.702708933325,0
-173.1988220215,56.9959182739,393.702708933325,0
-173.1987762451,56.9958534241,393.702708933325,0
-173.198059082,56.9954986572,393.702708933325,0
-173.1847381592,56.8709449768,394.845292206074,0
-173.1860809326,56.8092346191,513.608153255629,0
-172.6348724365,56.6766662598,410.740139146873,0
-172.6685180664,56.5866127014,506.100200734138,0
-172.6678466797,56.5910148621,506.100200734138,0
-172.6331939697,56.7248535156,387.051408274514,0
-172.6329040527,56.7243347168,387.051408274514,0
-172.6166534424,56.6199989319,488.594745790935,2
-172.6169128418,56.6433448792,464.949735715654,0
-172.6893005371,56.5643005371,506.100200734138,0
-172.6454925537,56.5944137573,506.100200734138,0
-172.6453399658,56.5948982239,506.100200734138,0
-172.645324707,56.5960998535,506.100200734138,0
-172.6438751221,56.6655349731,410.740139146873,0
-172.6438598633,56.6664657593,410.740139146873,0
-172.6435241699,56.6675453186,410.740139146873,0
-172.6434173584,56.6682548523,410.740139146873,0
-172.660369873,56.6168518066,491.462761501892,0
-172.6624603271,56.5865211487,506.100200734138,0
-172.6624603271,56.5863685608,506.100200734138,0
-172.6624298096,56.585521698,506.100200734138,0
-172.7251434326,56.6110534668,509.371740155258,0
-172.7253265381,56.6001205444,509.371740155258,0
-172.7994842529,56.8115005493,515.01406571252,0
-172.8252258301,56.9466667175,366.77480000783,0
-172.8007507324,56.5800666809,472.140437265502,0
-172.8005523682,56.5816001892,472.140437265502,0
-172.8008270264,56.5877189636,472.140437265502,0
-172.7977142334,56.7108535767,433.225468436264,0
-172.7977294922,56.7113876343,433.225468436264,0
-172.7977294922,56.7116127014,433.225468436264,0
-172.797744751,56.7118148804,433.225468436264,0
-172.7977600098,56.7132339478,433.225468436264,0
-172.8028869629,56.7829666138,499.45450184894,0
-172.8029022217,56.7831993103,499.45450184894,0
-172.8029022217,56.7834663391,499.45450184894,0
-172.802734375,56.7845191956,499.45450184894,0
-172.8027801514,56.7849006653,499.45450184894,0
-172.8024139404,56.8530540466,486.043988927205,0
-172.8025360107,56.8578796387,486.043988927205,0
-172.8251495361,56.9600143433,366.77480000783,0
-172.82371521,56.8953323364,553.75028014559,0
-172.854019165,56.6222801208,440.75348571467,0
-172.8538818359,56.62292099,440.75348571467,0
-172.8538970947,56.6229858398,440.75348571467,0
-172.8539276123,56.6230659485,440.75348571467,0
-172.8541107178,56.623298645,440.75348571467,0
-172.8541107178,56.6234664917,440.75348571467,0
-172.8541107178,56.623664856,440.75348571467,0
-172.8541564941,56.6238670349,440.75348571467,0
-172.8542633057,56.6245193481,440.75348571467,0
-172.8542327881,56.6246681213,440.75348571467,0
-172.8526153564,56.6888008118,458.040566869161,0
-172.8526153564,56.6890678406,458.040566869161,0
-172.8526153564,56.6890678406,458.040566869161,0
-172.8525848389,56.689201355,458.040566869161,0
-172.8525390625,56.6892662048,458.040566869161,0
-172.8525238037,56.6893348694,458.040566869161,0
-172.8524475098,56.689453125,458.040566869161,0
-172.8524169922,56.6895217896,458.040566869161,0
-172.8524780273,56.6897850037,458.040566869161,0
-172.8525085449,56.6902809143,458.040566869161,0
-172.8524169922,56.6915855408,458.040566869161,0
-172.8548126221,56.7481880188,467.829821916502,0
-172.8548736572,56.7486534119,467.829821916502,0
-172.8549194336,56.7499465942,467.829821916502,0
-172.8549346924,56.7500801086,467.829821916502,0
-172.8548736572,56.7502670288,467.829821916502,0
-172.8547668457,56.7505187988,467.829821916502,0
-172.8547515869,56.7506141663,467.829821916502,0
-172.8547515869,56.7506790161,467.829821916502,0
-172.8548736572,56.7510147095,467.829821916502,0
-172.8548736572,56.7510795593,467.829821916502,0
-172.8548583984,56.7512016296,467.829821916502,0
-172.8547363281,56.7524528503,467.829821916502,0
-172.8551483154,56.8138999939,515.01406571252,0
-172.8550872803,56.8142662048,515.01406571252,0
-172.8550720215,56.8144683838,515.01406571252,0
-172.8550720215,56.8145332336,515.01406571252,0
-172.8550415039,56.8146781921,515.01406571252,0
-172.8539428711,56.951587677,442.76176380154,0
-172.8681182861,57.0073852539,402.085256428872,0
-172.9241027832,56.673034668,458.83986775479,0
-172.9750823975,56.872467041,455.9682339322,0
-172.9750671387,56.8701667786,455.9682339322,0
-172.9750671387,56.8701667786,455.9682339322,0
-172.9750061035,56.868598938,455.9682339322,0
-172.9750061035,56.8678321838,455.9682339322,0
-172.975112915,56.8662796021,455.9682339322,0
-172.9516143799,56.7342529297,522.750935327439,0
-172.9516143799,56.735748291,522.750935327439,0
-172.9515686035,56.7361869812,522.750935327439,0
-172.9515533447,56.7364120483,522.750935327439,0
-172.9515228271,56.7365989685,522.750935327439,0
-172.9515686035,56.7380142212,522.750935327439,0
-172.9512634277,56.7955207825,498.811808299432,0
-172.9518890381,56.8053474426,506.492078139896,0
-172.9520263672,56.8063011169,506.492078139896,0
-172.9524536133,56.8606147766,455.9682339322,0
-172.9774017334,56.6528663635,529.56762780877,0
-172.9777069092,56.6523666382,529.56762780877,0
-172.9777374268,56.6521453857,529.56762780877,0
-172.977722168,56.6520347595,529.56762780877,0
-172.9777069092,56.6518325806,529.56762780877,0
-172.9781341553,56.6510810852,529.56762780877,0
-172.9781799316,56.650718689,529.56762780877,0
-172.9781646729,56.6506652832,529.56762780877,0
-172.9781799316,56.6503868103,529.56762780877,0
-172.9783325195,56.6501197815,529.56762780877,0
-173.0021209717,56.6963882446,545.035803619003,0
-173.0021057129,56.6968002319,545.035803619003,0
-173.0021209717,56.6968803406,545.035803619003,0
-173.0022735596,56.6973342896,545.035803619003,0
-173.0022583008,56.6983184814,545.035803619003,0
-173.0022583008,56.7001190186,545.035803619003,0
-173.0022735596,56.7001876831,545.035803619003,0
-173.0023498535,56.7004318237,545.035803619003,0
-173.0029144287,56.7639350891,453.38494012966,0
-173.0029296875,56.7652320862,453.38494012966,0
-173.0029602051,56.7658538818,453.38494012966,0
-173.0029449463,56.7658996582,453.38494012966,0
-173.0029144287,56.7663459778,453.38494012966,0
-173.0029602051,56.7723999023,453.38494012966,0
-173.0047454834,56.8408546448,509.644903706218,0
-173.0060577393,56.9090118408,435.914531622993,0
-173.0054168701,56.9735183716,385.193010580497,0
-173.0288238525,56.6645011902,512.40772835304,0
-173.0723876953,56.9403877258,374.450778231924,0
-173.0715179443,56.8359451294,460.079043621134,0
-173.0715484619,56.8344116211,460.079043621134,0
-173.0716705322,56.8335990906,460.079043621134,0
-173.0717468262,56.8328781128,460.079043621134,0
-173.0720672607,56.8286018372,460.079043621134,0
-173.0719146729,56.7167320251,551.817252405759,0
-173.0931396484,56.6935653687,551.817252405759,0
-173.0933837891,56.697265625,551.817252405759,0
-173.0934143066,56.6980323792,551.817252405759,0
-173.0933837891,56.6988143921,551.817252405759,0
-173.0933990479,56.7010803223,551.817252405759,0
-173.0934143066,56.7017669678,551.817252405759,0
-173.0540618896,56.7188796997,551.817252405759,0
-173.054107666,56.7189216614,551.817252405759,0
-173.0543365479,56.7192802429,551.817252405759,0
-173.0551300049,56.7430000305,426.195983737169,0
-173.0576782227,56.9436531067,374.450778231924,0
-173.0935821533,56.7602806091,495.075196882581,0
-173.093460083,56.762134552,495.075196882581,0
-173.1786499023,56.7457008362,466.160548779775,0
-173.2010955811,56.7886314392,462.784540240651,0
-173.200958252,56.7871322632,462.784540240651,0
-173.2008209229,56.7855987549,462.784540240651,0
-173.1516723633,56.7059326172,493.398704578157,0
-173.1508483887,56.7048988342,493.398704578157,0
-173.2024078369,56.8651199341,394.845292206074,0
-173.2024993896,56.8439483643,513.608153255629,0
-173.1551513672,56.6868782043,493.398704578157,0
-173.1722869873,56.7594985962,466.160548779775,0
-173.1731262207,56.7746543884,462.784540240651,0
-173.173034668,56.7754516602,462.784540240651,0
-173.173034668,56.7760543823,462.784540240651,0
-173.2073669434,57.0590782166,404.281447237333,0
-173.2261047363,56.9332008362,439.23041070501,0
-173.22605896,56.9315681458,439.23041070501,0
-173.2261962891,56.9069862366,399.853228505806,0
-173.2129974365,56.6991195679,462.557026958466,0
-173.2097930908,56.7527351379,466.160548779775,0
-173.2097930908,56.7528533936,466.160548779775,0
-173.2097167969,56.7535858154,466.160548779775,0
-173.2097015381,56.7543182373,466.160548779775,0
-173.2097015381,56.7567481995,466.160548779775,0
-173.2628173828,57.0278015137,377.573667464796,0
-173.2624664307,56.8387336731,442.750619113161,0
-173.2624206543,56.815612793,442.750619113161,0
-173.2465515137,56.728931427,466.160548779775,0
-173.2434082031,56.7779655457,534.86349946321,0
-173.2434387207,56.8022651672,534.86349946321,0
-173.2484130859,57.0095329285,393.702708933325,0
-173.2998657227,56.7621879578,507.024804000737,0
-173.2683868408,56.72681427,507.024804000737,0
-173.268447876,56.7267684937,507.024804000737,0
-173.2815856934,56.7579193115,507.024804000737,0
-173.2964630127,56.7887649536,452.157598058156,0
-173.2964477539,56.7887001038,452.157598058156,0
-173.1509552002,56.7109336853,493.398704578157,0
-173.1331329346,57.0503883362,406.154095147758,0
-173.1329650879,57.0230674744,406.154095147758,0
-173.1326446533,57.0194816589,406.154095147758,0
-173.1325378418,57.0171470642,406.154095147758,0
-173.1313018799,56.8478813171,394.845292206074,0
-173.1138458252,56.7769203186,444.197852270338,0
-173.1141967773,56.9860534668,389.336462331429,0
-173.0957183838,56.8628349304,447.577535982397,0
-173.095993042,56.8494529724,447.577535982397,0
-173.0933227539,56.8194351196,409.985934686812,0
-173.0997314453,56.7140007019,551.817252405759,0
-173.0993041992,56.7139854431,551.817252405759,0
-173.0989227295,56.7139320374,551.817252405759,0
-173.0963287354,56.7112541199,551.817252405759,0
-173.0965270996,56.7101669312,551.817252405759,0
-173.0966186523,56.7094650269,551.817252405759,0
-173.0967407227,56.7081336975,551.817252405759,0
-173.0969238281,56.7067871094,551.817252405759,0
-173.0969848633,56.7061882019,551.817252405759,0
-173.0769805908,56.8172683716,460.079043621134,0
-173.0769958496,56.8174514771,460.079043621134,0
-173.0770721436,56.8181991577,460.079043621134,0
-173.0771942139,56.8195343018,460.079043621134,0
-173.077331543,56.8210144043,460.079043621134,0
-173.0773162842,56.8255996704,460.079043621134,0
-173.0773468018,56.8263664246,460.079043621134,0
-173.0225372314,56.7193984985,545.035803619003,0
-172.9478607178,56.660987854,458.83986775479,0
-172.9323730469,56.6577186584,458.83986775479,0
-172.9042510986,56.6923332214,458.040566869161,0
-172.9042053223,56.6918334961,458.040566869161,0
-172.9041442871,56.6915473938,458.040566869161,0
-172.9041442871,56.6911010742,458.040566869161,0
-172.9041137695,56.6907463074,458.040566869161,0
-172.9040222168,56.6904983521,458.040566869161,0
-172.9040222168,56.6904335022,458.040566869161,0
-172.9040679932,56.6903457642,458.040566869161,0
-172.9042663574,56.6898117065,458.040566869161,0
-173.0718536377,56.6873321533,551.817252405759,0
-173.072769165,56.6874809265,551.817252405759,0
-173.0743408203,56.6878128052,551.817252405759,0
-173.0828552246,56.6893882751,551.817252405759,0
-173.0898742676,56.6906547546,551.817252405759,0
-173.1524200439,56.7036323547,493.398704578157,0
-173.1778717041,56.8941345215,399.853228505806,0
-173.1790008545,56.916721344,399.853228505806,0
-173.1976165771,56.8801345825,394.845292206074,0
-173.1492614746,56.6926345825,493.398704578157,0
-173.1600189209,56.7089004517,493.398704578157,0
-173.1651153564,56.8635864258,394.845292206074,0
-173.165145874,56.86378479,394.845292206074,0
-173.1652069092,56.8645477295,394.845292206074,0
-173.1652679443,56.8652000427,394.845292206074,0
-173.1652832031,56.8654785156,394.845292206074,0
-173.1453552246,56.8795318604,394.845292206074,0
-173.145324707,56.8785018921,394.845292206074,0
-173.1452026367,56.8774681091,394.845292206074,0
-173.1452026367,56.8768806458,394.845292206074,0
-173.1452484131,56.8760986328,394.845292206074,0
-173.1451416016,56.8758811951,394.845292206074,0
-173.142288208,56.7504005432,495.075196882581,0
-173.1432037354,56.7263336182,495.075196882581,0
-173.1432189941,56.7261314392,495.075196882581,0
-173.1432037354,56.7260551453,495.075196882581,0
-173.1430358887,56.7256317139,495.075196882581,0
-173.1429595947,56.7251205444,495.075196882581,0
-173.1429443359,56.7250137329,495.075196882581,0
-173.1226043701,56.7553863525,495.075196882581,0
-172.9027404785,56.6472663879,458.83986775479,0
-172.902633667,56.6478996277,458.83986775479,0
-172.90234375,56.6484985352,458.83986775479,0
-172.9023284912,56.6486549377,458.83986775479,0
-172.90234375,56.6493988037,458.83986775479,0
-172.8974151611,56.7219200134,522.750935327439,0
-172.8772735596,56.6710548401,458.83986775479,0
-172.8772125244,56.6695327759,458.83986775479,0
-172.8772735596,56.6691856384,458.83986775479,0
-172.8772735596,56.6688346863,458.83986775479,0
-172.8773651123,56.6672515869,458.83986775479,0
-172.8589935303,56.6638526917,504.706743857818,0
-172.855682373,56.6781005859,504.706743857818,0
-172.8556671143,56.7020683289,458.040566869161,0
-172.8189849854,56.6249465942,462.164348324492,0
-166.3892669678,55.9740333557,484.703032309597,0
-173.2777252197,57.3112792969,352.584561122727,0
-173.2763214111,57.3112792969,352.584561122727,0
-173.2747192383,57.3113327026,352.584561122727,0
-173.2276153564,57.3218345642,352.584561122727,0
-173.2281341553,57.321811676,352.584561122727,0
-173.2314453125,57.3218536377,352.584561122727,0
-173.2319335938,57.3218536377,352.584561122727,0
-173.2338562012,57.3218650818,352.584561122727,0
-173.2345428467,57.3218650818,352.584561122727,0
-173.2352600098,57.3218650818,352.584561122727,0
-173.235748291,57.3218650818,352.584561122727,0
